Timestamp,Voltage,Time
18:12:18.747,2.37,78.747
18:12:18.817,2.36,78.817
18:12:18.852,2.36,78.852
18:12:18.923,2.36,78.923
18:12:18.960,2.36,78.96
18:12:18.993,2.36,78.993
18:12:19.067,2.36,79.067
18:12:19.100,2.35,79.1
18:12:19.172,2.35,79.172
18:12:19.206,2.35,79.206
18:12:19.242,2.35,79.242
18:12:19.315,2.35,79.315
18:12:19.349,2.35,79.349
18:12:19.417,2.35,79.417
18:12:19.453,2.35,79.453
18:12:19.522,2.35,79.522
18:12:19.556,2.36,79.556
18:12:19.592,2.36,79.592
18:12:19.662,2.37,79.662
18:12:19.696,2.37,79.696
18:12:19.762,2.37,79.762
18:12:19.798,2.37,79.798
18:12:19.867,2.37,79.867
18:12:19.905,2.37,79.905
18:12:19.941,2.36,79.941
18:12:20.009,2.36,80.009
18:12:20.043,2.36,80.043
18:12:20.110,2.36,80.11
18:12:20.148,2.36,80.148
18:12:20.218,2.36,80.218
18:12:20.253,2.35,80.253
18:12:20.321,2.35,80.321
18:12:20.357,2.35,80.357
18:12:20.424,2.35,80.424
18:12:20.460,2.35,80.46
18:12:20.495,2.35,80.495
18:12:20.563,2.35,80.563
18:12:20.600,2.35,80.6
18:12:20.671,2.35,80.671
18:12:20.709,2.35,80.709
18:12:20.742,2.34,80.742
18:12:20.810,2.34,80.81
18:12:20.846,2.34,80.846
18:12:20.918,2.34,80.918
18:12:20.953,2.34,80.953
18:12:21.028,2.34,81.028
18:12:21.065,2.35,81.065
18:12:21.099,2.36,81.099
18:12:21.168,2.37,81.168
18:12:21.202,2.38,81.202
18:12:21.269,2.39,81.269
18:12:21.303,2.39,81.303
18:12:21.372,2.39,81.372
18:12:21.408,2.39,81.408
18:12:21.443,2.39,81.443
18:12:21.512,2.39,81.512
18:12:21.550,2.39,81.55
18:12:21.619,2.39,81.619
18:12:21.652,2.39,81.652
18:12:21.725,2.39,81.725
18:12:21.761,2.39,81.761
18:12:21.799,2.38,81.799
18:12:21.867,2.38,81.867
18:12:21.901,2.38,81.901
18:12:21.973,2.38,81.973
18:12:22.009,2.38,82.009
18:12:22.043,2.37,82.043
18:12:22.110,2.38,82.11
18:12:22.143,2.37,82.143
18:12:22.215,2.37,82.215
18:12:22.249,2.37,82.249
18:12:22.322,2.37,82.322
18:12:22.356,2.36,82.356
18:12:22.425,2.36,82.425
18:12:22.461,2.36,82.461
18:12:22.494,2.36,82.494
18:12:22.566,2.37,82.566
18:12:22.602,2.38,82.602
18:12:22.674,2.39,82.674
18:12:22.710,2.39,82.71
18:12:22.743,2.39,82.743
18:12:22.814,2.39,82.814
18:12:22.848,2.39,82.848
18:12:22.922,2.39,82.922
18:12:22.960,2.39,82.96
18:12:22.994,2.38,82.994
18:12:23.065,2.38,83.065
18:12:23.100,2.38,83.1
18:12:23.167,2.38,83.167
18:12:23.201,2.38,83.201
18:12:23.276,2.38,83.276
18:12:23.310,2.38,83.31
18:12:23.380,2.37,83.38
18:12:23.415,2.37,83.415
18:12:23.452,2.37,83.452
18:12:23.523,2.37,83.523
18:12:23.560,2.36,83.56
18:12:23.598,2.36,83.598
18:12:23.668,2.35,83.668
18:12:23.702,2.35,83.702
18:12:23.769,2.35,83.769
18:12:23.803,2.34,83.803
18:12:23.870,2.34,83.87
18:12:23.906,2.34,83.906
18:12:23.973,2.33,83.973
18:12:24.011,2.34,84.011
18:12:24.046,2.35,84.046
18:12:24.121,2.35,84.121
18:12:24.155,2.36,84.155
18:12:24.225,2.37,84.225
18:12:24.259,2.37,84.259
18:12:24.294,2.36,84.294
18:12:24.361,2.36,84.361
18:12:24.399,2.36,84.399
18:12:24.469,2.37,84.469
18:12:24.503,2.36,84.503
18:12:24.575,2.36,84.575
18:12:24.610,2.36,84.61
18:12:24.677,2.36,84.677
18:12:24.710,2.36,84.71
18:12:24.777,2.36,84.777
18:12:24.810,2.35,84.81
18:12:24.847,2.35,84.847
18:12:24.920,2.35,84.92
18:12:24.954,2.35,84.954
18:12:25.022,2.35,85.022
18:12:25.059,2.34,85.059
18:12:25.093,2.34,85.093
18:12:25.160,2.34,85.16
18:12:25.227,2.34,85.227
18:12:25.263,2.35,85.263
18:12:25.298,2.34,85.298
18:12:25.365,2.35,85.365
18:12:25.403,2.35,85.403
18:12:25.471,2.36,85.471
18:12:25.504,2.37,85.504
18:12:25.574,2.37,85.574
18:12:25.610,2.38,85.61
18:12:25.677,2.39,85.677
18:12:25.714,2.38,85.714
18:12:25.751,2.38,85.751
18:12:25.822,2.38,85.822
18:12:25.860,2.38,85.86
18:12:25.897,2.38,85.897
18:12:25.968,2.37,85.968
18:12:26.007,2.37,86.007
18:12:26.082,2.37,86.082
18:12:26.116,2.37,86.116
18:12:26.150,2.36,86.15
18:12:26.222,2.36,86.222
18:12:26.257,2.36,86.257
18:12:26.324,2.36,86.324
18:12:26.360,2.35,86.36
18:12:26.428,2.35,86.428
18:12:26.462,2.35,86.462
18:12:26.495,2.35,86.495
18:12:26.563,2.35,86.563
18:12:26.597,2.35,86.597
18:12:26.664,2.35,86.664
18:12:26.702,2.35,86.702
18:12:26.770,2.35,86.77
18:12:26.804,2.35,86.804
18:12:26.873,2.34,86.873
18:12:26.910,2.36,86.91
18:12:26.977,2.36,86.977
18:12:27.010,2.37,87.01
18:12:27.077,2.37,87.077
18:12:27.114,2.38,87.114
18:12:27.149,2.39,87.149
18:12:27.222,2.39,87.222
18:12:27.256,2.39,87.256
18:12:27.324,2.39,87.324
18:12:27.360,2.39,87.36
18:12:27.427,2.39,87.427
18:12:27.461,2.39,87.461
18:12:27.534,2.39,87.534
18:12:27.568,2.39,87.568
18:12:27.603,2.39,87.603
18:12:27.677,2.39,87.677
18:12:27.711,2.39,87.711
18:12:27.784,2.38,87.784
18:12:27.822,2.39,87.822
18:12:27.855,2.38,87.855
18:12:27.928,2.38,87.928
18:12:27.961,2.38,87.961
18:12:28.029,2.37,88.029
18:12:28.063,2.36,88.063
18:12:28.102,2.36,88.102
18:12:28.170,2.36,88.17
18:12:28.204,2.35,88.204
18:12:28.270,2.36,88.27
18:12:28.309,2.37,88.309
18:12:28.376,2.37,88.376
18:12:28.410,2.38,88.41
18:12:28.478,2.38,88.478
18:12:28.512,2.39,88.512
18:12:28.545,2.39,88.545
18:12:28.617,2.38,88.617
18:12:28.651,2.38,88.651
18:12:28.721,2.38,88.721
18:12:28.759,2.38,88.759
18:12:28.831,2.38,88.831
18:12:28.868,2.38,88.868
18:12:28.905,2.38,88.905
18:12:28.976,2.38,88.976
18:12:29.011,2.38,89.011
18:12:29.081,2.38,89.081
18:12:29.118,2.38,89.118
18:12:29.155,2.37,89.155
18:12:29.226,2.37,89.226
18:12:29.259,2.36,89.259
18:12:29.332,2.36,89.332
18:12:29.370,2.36,89.37
18:12:29.403,2.35,89.403
18:12:29.474,2.35,89.474
18:12:29.510,2.35,89.51
18:12:29.577,2.35,89.577
18:12:29.612,2.35,89.612
18:12:29.680,2.36,89.68
18:12:29.718,2.36,89.718
18:12:29.753,2.37,89.753
18:12:29.821,2.37,89.821
18:12:29.858,2.37,89.858
18:12:29.927,2.37,89.927
18:12:29.961,2.37,89.961
18:12:30.032,2.38,90.032
18:12:30.065,2.38,90.065
18:12:30.103,2.38,90.103
18:12:30.176,2.38,90.176
18:12:30.210,2.38,90.21
18:12:30.246,2.38,90.246
18:12:30.321,2.37,90.321
18:12:30.354,2.38,90.354
18:12:30.425,2.38,90.425
18:12:30.462,2.38,90.462
18:12:30.529,2.37,90.529
18:12:30.564,2.37,90.564
18:12:30.600,2.37,90.6
18:12:30.670,2.37,90.67
18:12:30.704,2.37,90.704
18:12:30.773,2.37,90.773
18:12:30.807,2.36,90.807
18:12:30.874,2.36,90.874
18:12:30.911,2.36,90.911
18:12:30.983,2.37,90.983
18:12:31.017,2.38,91.017
18:12:31.054,2.38,91.054
18:12:31.126,2.39,91.126
18:12:31.160,2.39,91.16
18:12:31.228,2.39,91.228
18:12:31.261,2.38,91.261
18:12:31.330,2.38,91.33
18:12:31.367,2.38,91.367
18:12:31.401,2.37,91.401
18:12:31.473,2.37,91.473
18:12:31.506,2.37,91.506
18:12:31.576,2.37,91.576
18:12:31.611,2.37,91.611
18:12:31.679,2.37,91.679
18:12:31.713,2.37,91.713
18:12:31.781,2.37,91.781
18:12:31.815,2.37,91.815
18:12:31.853,2.37,91.853
18:12:31.920,2.37,91.92
18:12:31.957,2.36,91.957
18:12:32.028,2.36,92.028
18:12:32.061,2.36,92.061
18:12:32.133,2.36,92.133
18:12:32.167,2.36,92.167
18:12:32.201,2.35,92.201
18:12:32.276,2.35,92.276
18:12:32.310,2.36,92.31
18:12:32.380,2.37,92.38
18:12:32.413,2.38,92.413
18:12:32.450,2.38,92.45
18:12:32.522,2.39,92.522
18:12:32.559,2.39,92.559
18:12:32.629,2.38,92.629
18:12:32.665,2.38,92.665
18:12:32.704,2.38,92.704
18:12:32.772,2.38,92.772
18:12:32.810,2.38,92.81
18:12:32.881,2.38,92.881
18:12:32.915,2.38,92.915
18:12:32.953,2.38,92.953
18:12:33.027,2.38,93.027
18:12:33.062,2.38,93.062
18:12:33.132,2.38,93.132
18:12:33.165,2.37,93.165
18:12:33.203,2.36,93.203
18:12:33.273,2.36,93.273
18:12:33.311,2.36,93.311
18:12:33.382,2.36,93.382
18:12:33.415,2.35,93.415
18:12:33.449,2.35,93.449
18:12:33.523,2.35,93.523
18:12:33.561,2.35,93.561
18:12:33.631,2.35,93.631
18:12:33.666,2.35,93.666
