Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71
29.5,88.5,-0.21,151.71875,154.34375,2.625,0.758513326,"0.005763627161",NaN,29.5,88.5,-0.15,151.53125,154.53125,3,0.8164965809,"0.003193040011",NaN,29.5,88.5,-0.15,151.625,154.5,2.875,0.8020951585,"0.003497508769",NaN,29.5,88.5,-0.27,152.3125,153.75,1.4375,0.5613096232,"0.01170901196",NaN,29.5,88.5,-0.21,152.21875,153.875,1.65625,0.6109332505,"0.008667707605",NaN,29.5,88.5,-0.21,152.09375,153.9375,1.84375,0.640095479,"0.008414642423",NaN,29.5,88.5,-0.21,152,154.09375,2.09375,0.6893310561,"0.007871571062",NaN,29.5,88.5,-0.21,151.875,154.1875,2.3125,0.7168604389,"0.007460550986"
30,90,-0.24,151.9375,154.125,2.1875,0.6924247647,"0.008442653049",NaN,30,90,-0.18,151.875,154.21875,2.34375,0.7216878365,"0.005525586881",NaN,30,90,-0.18,151.875,154.21875,2.34375,0.7242068244,"0.005632474565",NaN,30,90,-0.3,152.375,153.6875,1.3125,0.5363499165,"0.01329729766",NaN,30,90,-0.24,152.25,153.875,1.625,0.6051422834,"0.01010925481",NaN,30,90,-0.24,152.09375,153.9375,1.84375,0.640095479,"0.009770475569",NaN,30,90,-0.24,152,154.09375,2.09375,0.6893310561,"0.009082581994",NaN,30,90,-0.24,151.84375,154.1875,2.34375,0.7216878365,"0.008560441589"
30.5,91.5,-0.27,152.0625,154,1.9375,0.6516575283,"0.01059377547",NaN,30.5,91.5,-0.21,152,154.09375,2.09375,0.682112731,"0.007699021075",NaN,30.5,91.5,-0.21,152.03125,154.0625,2.03125,0.6741998625,"0.007735769124",NaN,30.5,91.5,-0.33,152.40625,153.625,1.21875,0.5168397118,"0.01479784623",NaN,30.5,91.5,-0.27,152.25,153.84375,1.59375,0.5992953609,"0.0115156405",NaN,30.5,91.5,-0.27,152.09375,153.9375,1.84375,0.640095479,"0.01107320564",NaN,30.5,91.5,-0.27,152,154.09375,2.09375,0.6893310561,"0.01029359293",NaN,30.5,91.5,-0.27,151.8125,154.21875,2.40625,0.7312470323,"0.009544169113"
31,93,-0.3,152.0625,154,1.9375,0.6516575283,"0.01219471989",NaN,31,93,-0.24,152.0625,154,1.9375,0.6561673228,"0.009394822654",NaN,31,93,-0.24,152.0625,154,1.9375,0.6584576171,"0.009434326177",NaN,31,93,-0.36,152.4375,153.625,1.1875,0.5101705329,"0.01624541264",NaN,31,93,-0.3,152.25,153.875,1.625,0.6051422834,"0.0128668432",NaN,31,93,-0.3,152.0625,154,1.9375,0.6561673228,"0.01224130778",NaN,31,93,-0.3,151.9375,154.15625,2.21875,0.7096098219,"0.01127586369",NaN,31,93,-0.3,151.78125,154.25,2.46875,0.7406828681,"0.01043164827"
31.5,94.5,-0.33,152.0625,153.96875,1.90625,0.6463808623,"0.01352728678",NaN,31.5,94.5,-0.27,152.09375,154,1.90625,0.6508541397,"0.01088584868",NaN,31.5,94.5,-0.27,152,154.0625,2.0625,0.6793662205,"0.01062996004",NaN,31.5,94.5,-0.39,152.40625,153.65625,1.25,0.5234239226,"0.01764778141",NaN,31.5,94.5,-0.33,152.1875,153.90625,1.71875,0.622353552,"0.01406584972",NaN,31.5,94.5,-0.33,152.03125,154.03125,2,0.6666666667,"0.01329052627",NaN,31.5,94.5,-0.33,151.90625,154.1875,2.28125,0.7195349168,"0.01210278861",NaN,31.5,94.5,-0.33,151.75,154.3125,2.5625,0.7546154282,"0.01118984583"
32,96,-0.36,152.15625,153.90625,1.75,0.6193235373,"0.01510822574",NaN,32,96,-0.3,152.0625,154,1.9375,0.6561673228,"0.01216165317",NaN,32,96,-0.3,151.875,154.1875,2.3125,0.7193625772,"0.01125106552",NaN,32,96,-0.42,152.34375,153.71875,1.375,0.5489716414,"0.01897007637",NaN,32,96,-0.36,152.125,153.96875,1.84375,0.6445874322,"0.01508282857",NaN,32,96,-0.36,151.96875,154.0625,2.09375,0.682112731,"0.01426854048",NaN,32,96,-0.36,151.875,154.25,2.375,0.7341710238,"0.01289823031",NaN,32,96,-0.36,151.6875,154.34375,2.65625,0.7682953714,"0.0117991395"
32.5,97.5,-0.39,152.09375,153.9375,1.84375,0.6356961452,"0.01651155489",NaN,32.5,97.5,-0.33,151.96875,154.125,2.15625,0.6922186552,"0.0130053158",NaN,32.5,97.5,-0.33,151.75,154.34375,2.59375,0.7618527288,"0.01135091577",NaN,32.5,97.5,-0.45,152.25,153.8125,1.5625,0.585205736,"0.02009605246",NaN,32.5,97.5,-0.39,152.0625,154.03125,1.96875,0.6660795537,"0.01594831406",NaN,32.5,97.5,-0.39,151.875,154.15625,2.28125,0.7120003121,"0.01489420012",NaN,32.5,97.5,-0.39,151.8125,154.28125,2.46875,0.7485210003,"0.0135407262",NaN,32.5,97.5,-0.39,151.625,154.40625,2.78125,0.7861650943,"0.01221913545"
33,99,-0.42,151.90625,154.125,2.21875,0.6973531171,"0.01686662889",NaN,33,99,-0.36,151.75,154.34375,2.59375,0.7592027983,"0.01282902318",NaN,33,99,-0.36,151.5625,154.53125,2.96875,0.8150678894,"0.01075711547",NaN,33,99,-0.48,152.125,153.9375,1.8125,0.6302858669,"0.02083679644",NaN,33,99,-0.42,151.96875,154.125,2.15625,0.6970763896,"0.01653392883",NaN,33,99,-0.42,151.8125,154.25,2.4375,0.7359800722,"0.01522887843",NaN,33,99,-0.42,151.71875,154.34375,2.625,0.771844985,"0.01388973632",NaN,33,99,-0.42,151.5625,154.46875,2.90625,0.8036375634,"0.01242567408"
33.5,100.5,-0.45,151.625,154.40625,2.78125,0.7807618338,"0.01561398163",NaN,33.5,100.5,-0.39,151.5625,154.53125,2.96875,0.8122328621,"0.01180850759",NaN,33.5,100.5,-0.39,151.4375,154.6875,3.25,0.8528028654,"0.00972828926",NaN,33.5,100.5,-0.51,151.96875,154.0625,2.09375,0.6774246154,"0.02104531643",NaN,33.5,100.5,-0.45,151.875,154.25,2.375,0.7315813472,"0.01668695697",NaN,33.5,100.5,-0.45,151.75,154.3125,2.5625,0.7546154282,"0.01554509428",NaN,33.5,100.5,-0.45,151.65625,154.4375,2.78125,0.7944845334,"0.0138956678",NaN,33.5,100.5,-0.45,151.5,154.53125,3.03125,0.8207381501,"0.01248641182"
34,102,-0.48,151.25,154.8125,3.5625,0.8836412834,"0.01191113356",NaN,34,102,-0.42,151.3125,154.8125,3.5,0.8819171037,"0.009728035877",NaN,34,102,-0.42,151.25,154.84375,3.59375,0.8967696495,"0.008278514684",NaN,34,102,-0.54,151.8125,154.25,2.4375,0.73092173,"0.02051303314",NaN,34,102,-0.48,151.75,154.34375,2.59375,0.7645306026,"0.01647242379",NaN,34,102,-0.48,151.625,154.4375,2.8125,0.790569415,"0.0153435632",NaN,34,102,-0.48,151.5625,154.53125,2.96875,0.8208281582,"0.01357815956",NaN,34,102,-0.48,151.4375,154.625,3.1875,0.8416254115,"0.01226987009"
34.5,103.5,-0.51,151,155.0625,4.0625,0.9436158959,"0.007208806575",NaN,34.5,103.5,-0.45,151.125,154.96875,3.84375,0.9242113755,"0.007092959327",NaN,34.5,103.5,-0.45,151.125,154.96875,3.84375,0.927437254,"0.00651863281",NaN,34.5,103.5,-0.57,151.65625,154.40625,2.75,0.7763631406,"0.01933681032",NaN,34.5,103.5,-0.51,151.625,154.5,2.875,0.8049144824,"0.01569179912",NaN,34.5,103.5,-0.51,151.5,154.53125,3.03125,0.8207381501,"0.01456204622",NaN,34.5,103.5,-0.51,151.46875,154.59375,3.125,0.8421519211,"0.01304281947",NaN,34.5,103.5,-0.51,151.34375,154.6875,3.34375,0.8620067027,"0.01174754112"
35,105,-0.54,150.84375,155.21875,4.375,0.9792364932,"0.003592160342",NaN,35,105,-0.48,150.9375,155.15625,4.21875,0.9682458366,"0.004361610105",NaN,35,105,-0.48,151,155.09375,4.09375,0.9571227278,"0.00471073558",NaN,35,105,-0.6,151.4375,154.59375,3.15625,0.8317336244,"0.01724140867",NaN,35,105,-0.54,151.46875,154.625,3.15625,0.8433668274,"0.01427075663",NaN,35,105,-0.54,151.375,154.65625,3.28125,0.8539125638,"0.01342065521",NaN,35,105,-0.54,151.375,154.6875,3.3125,0.8670484702,"0.01225636571",NaN,35,105,-0.54,151.25,154.78125,3.53125,0.8858454844,"0.01086409675"
35.5,106.5,-0.57,NaN,NaN,0,,"",NaN,35.5,106.5,-0.51,NaN,NaN,0,,"",NaN,35.5,106.5,-0.51,NaN,NaN,0,,"",NaN,35.5,106.5,-0.63,151.3125,154.75,3.4375,0.8680003788,"0.01471720414",NaN,35.5,106.5,-0.57,151.3125,154.8125,3.5,0.8881060716,"0.01206150811",NaN,35.5,106.5,-0.57,151.28125,154.78125,3.5,0.8819171037,"0.011943286",NaN,35.5,106.5,-0.57,151.3125,154.8125,3.5,0.8912498197,"0.01107365859",NaN,35.5,106.5,-0.57,151.1875,154.84375,3.65625,0.9013878189,"0.009921710531"
36,108,-0.6,150.8125,155.25,4.4375,0.9862062359,"0",NaN,36,108,-0.54,150.84375,155.25,4.40625,0.9895285073,"0",NaN,36,108,-0.54,150.875,155.25,4.375,0.9894548898,"0",NaN,36,108,-0.66,151.125,154.9375,3.8125,0.914120582,"0.01168629482",NaN,36,108,-0.6,151.1875,154.90625,3.71875,0.915438785,"0.009715943807",NaN,36,108,-0.6,151.15625,154.90625,3.75,0.9128709292,"0.01009223822",NaN,36,108,-0.6,151.1875,154.90625,3.71875,0.9186792864,"0.009431472653",NaN,36,108,-0.6,151.09375,154.9375,3.84375,0.9242113755,"0.008736098321"
36.5,109.5,-0.63,NaN,NaN,0,,"",NaN,36.5,109.5,-0.57,NaN,NaN,0,,"",NaN,36.5,109.5,-0.57,NaN,NaN,0,,"",NaN,36.5,109.5,-0.69,151,155.0625,4.0625,0.9436158959,"0.008343203756",NaN,36.5,109.5,-0.63,151.0625,155.03125,3.96875,0.9457093619,"0.007426024144",NaN,36.5,109.5,-0.63,151.03125,155,3.96875,0.9391189725,"0.007892545641",NaN,36.5,109.5,-0.63,151.09375,155,3.90625,0.9415544714,"0.007492064362",NaN,36.5,109.5,-0.63,151,155.03125,4.03125,0.9464847243,"0.006968417084"
37,111,-0.66,150.78125,155.28125,4.5,0.9931270663,"0",NaN,37,111,-0.6,150.84375,155.25,4.40625,0.9895285073,"0",NaN,37,111,-0.6,150.84375,155.25,4.40625,0.9929823694,"0",NaN,37,111,-0.72,150.875,155.1875,4.3125,0.9722167862,"0.005292912645",NaN,37,111,-0.66,150.9375,155.15625,4.21875,0.9750406275,"0.004562367176",NaN,37,111,-0.66,150.9375,155.09375,4.15625,0.9610468829,"0.005723437882",NaN,37,111,-0.66,151.03125,155.0625,4.03125,0.9565007146,"0.005855554522",NaN,37,111,-0.66,150.9375,155.09375,4.15625,0.9610468829,"0.005336119436"
37.5,112.5,-0.69,NaN,NaN,0,,"",NaN,37.5,112.5,-0.63,NaN,NaN,0,,"",NaN,37.5,112.5,-0.63,NaN,NaN,0,,"",NaN,37.5,112.5,-0.75,NaN,NaN,0,,"",NaN,37.5,112.5,-0.69,NaN,NaN,0,,"",NaN,37.5,112.5,-0.69,150.875,155.1875,4.3125,0.9789450104,"0.003669034631",NaN,37.5,112.5,-0.69,NaN,NaN,0,,"",NaN,37.5,112.5,-0.69,150.875,155.15625,4.28125,0.9753916592,"0.003889560711"
38,114,-0.72,150.78125,155.28125,4.5,0.9931270663,"0",NaN,38,114,-0.66,150.84375,155.25,4.40625,0.9895285073,"0",NaN,38,114,-0.66,150.84375,155.25,4.40625,0.9929823694,"0",NaN,38,114,-0.78,150.8125,155.25,4.4375,0.9862062359,"0",NaN,38,114,-0.72,150.875,155.25,4.375,0.9929327736,"0",NaN,38,114,-0.72,150.84375,155.1875,4.34375,0.9824855102,"0",NaN,38,114,-0.72,150.90625,155.1875,4.28125,0.9857135515,"0",NaN,38,114,-0.72,150.84375,155.1875,4.34375,0.9824855102,"0"
38.5,115.5,-0.75,NaN,NaN,0,,"",NaN,38.5,115.5,-0.69,NaN,NaN,0,,"",NaN,38.5,115.5,-0.69,NaN,NaN,0,,"",NaN,38.5,115.5,-0.81,NaN,NaN,0,,"",NaN,38.5,115.5,-0.75,NaN,NaN,0,,"",NaN,38.5,115.5,-0.75,NaN,NaN,0,,"",NaN,38.5,115.5,-0.75,NaN,NaN,0,,"",NaN,38.5,115.5,-0.75,NaN,NaN,0,,""
39,117,-0.78,150.78125,155.28125,4.5,0.9931270663,"0",NaN,39,117,-0.72,150.84375,155.28125,4.4375,0.993031274,"0",NaN,39,117,-0.72,150.84375,155.25,4.40625,0.9929823694,"0",NaN,39,117,-0.84,150.8125,155.25,4.4375,0.9862062359,"0",NaN,39,117,-0.78,150.84375,155.25,4.40625,0.9964726521,"0",NaN,39,117,-0.78,150.8125,155.25,4.4375,0.993031274,"0",NaN,39,117,-0.78,150.875,155.21875,4.34375,0.9928824718,"0",NaN,39,117,-0.78,150.8125,155.25,4.4375,0.993031274,"0"
39.5,118.5,-0.81,NaN,NaN,0,,"",NaN,39.5,118.5,-0.75,NaN,NaN,0,,"",NaN,39.5,118.5,-0.75,NaN,NaN,0,,"",NaN,39.5,118.5,-0.87,NaN,NaN,0,,"",NaN,39.5,118.5,-0.81,NaN,NaN,0,,"",NaN,39.5,118.5,-0.81,NaN,NaN,0,,"",NaN,39.5,118.5,-0.81,NaN,NaN,0,,"",NaN,39.5,118.5,-0.81,NaN,NaN,0,,""
40,120,-0.84,150.78125,155.28125,4.5,0.9931270663,"0",NaN,40,120,-0.78,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,40,120,-0.78,150.84375,155.25,4.40625,0.9929823694,"0",NaN,40,120,-0.9,150.8125,155.28125,4.46875,0.9896727008,"0",NaN,40,120,-0.84,150.84375,155.25,4.40625,0.9964726521,"0",NaN,40,120,-0.84,150.8125,155.25,4.4375,0.993031274,"0",NaN,40,120,-0.84,150.875,155.21875,4.34375,0.9928824718,"0",NaN,40,120,-0.84,150.8125,155.25,4.4375,0.993031274,"0"
40.5,121.5,-0.87,NaN,NaN,0,,"",NaN,40.5,121.5,-0.81,NaN,NaN,0,,"",NaN,40.5,121.5,-0.81,NaN,NaN,0,,"",NaN,40.5,121.5,-0.93,NaN,NaN,0,,"",NaN,40.5,121.5,-0.87,NaN,NaN,0,,"",NaN,40.5,121.5,-0.87,NaN,NaN,0,,"",NaN,40.5,121.5,-0.87,NaN,NaN,0,,"",NaN,40.5,121.5,-0.87,NaN,NaN,0,,""
41,123,-0.9,150.78125,155.28125,4.5,0.9931270663,"0",NaN,41,123,-0.84,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,41,123,-0.84,150.84375,155.25,4.40625,0.9929823694,"0",NaN,41,123,-0.96,150.8125,155.28125,4.46875,0.9896727008,"0",NaN,41,123,-0.9,150.84375,155.25,4.40625,0.9964726521,"0",NaN,41,123,-0.9,150.8125,155.25,4.4375,0.993031274,"0",NaN,41,123,-0.9,150.875,155.21875,4.34375,0.9928824718,"0",NaN,41,123,-0.9,NaN,NaN,0,,""
41.5,124.5,-0.93,NaN,NaN,0,,"",NaN,41.5,124.5,-0.87,NaN,NaN,0,,"",NaN,41.5,124.5,-0.87,NaN,NaN,0,,"",NaN,41.5,124.5,-0.99,NaN,NaN,0,,"",NaN,41.5,124.5,-0.93,NaN,NaN,0,,"",NaN,41.5,124.5,-0.93,NaN,NaN,0,,"",NaN,41.5,124.5,-0.93,NaN,NaN,0,,"",NaN,41.5,124.5,-0.93,NaN,NaN,0,,""
42,126,-0.96,150.78125,155.28125,4.5,0.9931270663,"0",NaN,42,126,-0.9,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,42,126,-0.9,150.84375,155.25,4.40625,0.9929823694,"0",NaN,42,126,-1.02,150.8125,155.28125,4.46875,0.9896727008,"0",NaN,42,126,-0.96,150.84375,155.25,4.40625,0.9964726521,"0",NaN,42,126,-0.96,150.8125,155.25,4.4375,0.993031274,"0",NaN,42,126,-0.96,150.875,155.21875,4.34375,0.9928824718,"0",NaN,42,126,-0.96,150.8125,155.25,4.4375,0.993031274,"0"
42.5,127.5,-0.99,NaN,NaN,0,,"",NaN,42.5,127.5,-0.93,NaN,NaN,0,,"",NaN,42.5,127.5,-0.93,NaN,NaN,0,,"",NaN,42.5,127.5,-1.05,NaN,NaN,0,,"",NaN,42.5,127.5,-0.99,NaN,NaN,0,,"",NaN,42.5,127.5,-0.99,NaN,NaN,0,,"",NaN,42.5,127.5,-0.99,NaN,NaN,0,,"",NaN,42.5,127.5,-0.99,NaN,NaN,0,,""
43,129,-1.02,NaN,NaN,0,,"",NaN,43,129,-0.96,NaN,NaN,0,,"",NaN,43,129,-0.96,NaN,NaN,0,,"",NaN,43,129,-1.08,150.8125,155.28125,4.46875,0.9896727008,"0",NaN,43,129,-1.02,NaN,NaN,0,,"",NaN,43,129,-1.02,NaN,NaN,0,,"",NaN,43,129,-1.02,NaN,NaN,0,,"",NaN,43,129,-1.02,NaN,NaN,0,,""
43.5,130.5,-1.05,NaN,NaN,0,,"",NaN,43.5,130.5,-0.99,NaN,NaN,0,,"",NaN,43.5,130.5,-0.99,NaN,NaN,0,,"",NaN,43.5,130.5,-1.11,NaN,NaN,0,,"",NaN,43.5,130.5,-1.05,NaN,NaN,0,,"",NaN,43.5,130.5,-1.05,NaN,NaN,0,,"",NaN,43.5,130.5,-1.05,NaN,NaN,0,,"",NaN,43.5,130.5,-1.05,NaN,NaN,0,,""
44,132,-1.08,150.78125,155.3125,4.53125,0.9965694582,"0",NaN,44,132,-1.02,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,44,132,-1.02,150.84375,155.28125,4.4375,0.9964973623,"0",NaN,44,132,-1.14,150.78125,155.28125,4.5,0.9931270663,"0",NaN,44,132,-1.08,150.84375,155.25,4.40625,0.9964726521,"0",NaN,44,132,-1.08,150.8125,155.25,4.4375,0.993031274,"0",NaN,44,132,-1.08,150.875,155.21875,4.34375,0.9928824718,"0",NaN,44,132,-1.08,150.78125,155.25,4.46875,0.9965217286,"0"
44.5,133.5,-1.11,NaN,NaN,0,,"",NaN,44.5,133.5,-1.05,NaN,NaN,0,,"",NaN,44.5,133.5,-1.05,NaN,NaN,0,,"",NaN,44.5,133.5,-1.17,NaN,NaN,0,,"",NaN,44.5,133.5,-1.11,NaN,NaN,0,,"",NaN,44.5,133.5,-1.11,NaN,NaN,0,,"",NaN,44.5,133.5,-1.11,NaN,NaN,0,,"",NaN,44.5,133.5,-1.11,NaN,NaN,0,,""
45,135,-1.14,NaN,NaN,0,,"",NaN,45,135,-1.08,NaN,NaN,0,,"",NaN,45,135,-1.08,NaN,NaN,0,,"",NaN,45,135,-1.2,NaN,NaN,0,,"",NaN,45,135,-1.14,NaN,NaN,0,,"",NaN,45,135,-1.14,NaN,NaN,0,,"",NaN,45,135,-1.14,NaN,NaN,0,,"",NaN,45,135,-1.14,NaN,NaN,0,,""
45.5,136.5,-1.17,NaN,NaN,0,,"",NaN,45.5,136.5,-1.11,NaN,NaN,0,,"",NaN,45.5,136.5,-1.11,NaN,NaN,0,,"",NaN,45.5,136.5,-1.23,NaN,NaN,0,,"",NaN,45.5,136.5,-1.17,NaN,NaN,0,,"",NaN,45.5,136.5,-1.17,NaN,NaN,0,,"",NaN,45.5,136.5,-1.17,NaN,NaN,0,,"",NaN,45.5,136.5,-1.17,NaN,NaN,0,,""
46,138,-1.2,150.75,155.3125,4.5625,1,"0",NaN,46,138,-1.14,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,46,138,-1.14,150.8125,155.28125,4.46875,1,"0",NaN,46,138,-1.26,150.78125,155.28125,4.5,0.9931270663,"0",NaN,46,138,-1.2,150.84375,155.25,4.40625,0.9964726521,"0",NaN,46,138,-1.2,150.8125,155.25,4.4375,0.993031274,"0",NaN,46,138,-1.2,150.84375,155.21875,4.375,0.9964475909,"0",NaN,46,138,-1.2,150.78125,155.25,4.46875,0.9965217286,"0"
46.5,139.5,-1.23,NaN,NaN,0,,"",NaN,46.5,139.5,-1.17,NaN,NaN,0,,"",NaN,46.5,139.5,-1.17,NaN,NaN,0,,"",NaN,46.5,139.5,-1.29,NaN,NaN,0,,"",NaN,46.5,139.5,-1.23,NaN,NaN,0,,"",NaN,46.5,139.5,-1.23,NaN,NaN,0,,"",NaN,46.5,139.5,-1.23,NaN,NaN,0,,"",NaN,46.5,139.5,-1.23,NaN,NaN,0,,""
47,141,-1.26,NaN,NaN,0,,"",NaN,47,141,-1.2,NaN,NaN,0,,"",NaN,47,141,-1.2,NaN,NaN,0,,"",NaN,47,141,-1.32,NaN,NaN,0,,"",NaN,47,141,-1.26,NaN,NaN,0,,"",NaN,47,141,-1.26,NaN,NaN,0,,"",NaN,47,141,-1.26,NaN,NaN,0,,"",NaN,47,141,-1.26,NaN,NaN,0,,""
47.5,142.5,-1.29,NaN,NaN,0,,"",NaN,47.5,142.5,-1.23,NaN,NaN,0,,"",NaN,47.5,142.5,-1.23,NaN,NaN,0,,"",NaN,47.5,142.5,-1.35,NaN,NaN,0,,"",NaN,47.5,142.5,-1.29,NaN,NaN,0,,"",NaN,47.5,142.5,-1.29,NaN,NaN,0,,"",NaN,47.5,142.5,-1.29,NaN,NaN,0,,"",NaN,47.5,142.5,-1.29,NaN,NaN,0,,""
48,144,-1.32,150.75,155.3125,4.5625,1,"0",NaN,48,144,-1.26,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,48,144,-1.26,150.8125,155.28125,4.46875,1,"0",NaN,48,144,-1.38,150.78125,155.28125,4.5,0.9931270663,"0",NaN,48,144,-1.32,150.84375,155.25,4.40625,0.9964726521,"0",NaN,48,144,-1.32,150.8125,155.25,4.4375,0.993031274,"0",NaN,48,144,-1.32,150.84375,155.21875,4.375,0.9964475909,"0",NaN,48,144,-1.32,150.78125,155.25,4.46875,0.9965217286,"0"
48.5,145.5,-1.35,NaN,NaN,0,,"",NaN,48.5,145.5,-1.29,NaN,NaN,0,,"",NaN,48.5,145.5,-1.29,NaN,NaN,0,,"",NaN,48.5,145.5,-1.41,NaN,NaN,0,,"",NaN,48.5,145.5,-1.35,NaN,NaN,0,,"",NaN,48.5,145.5,-1.35,NaN,NaN,0,,"",NaN,48.5,145.5,-1.35,NaN,NaN,0,,"",NaN,48.5,145.5,-1.35,NaN,NaN,0,,""
49,147,-1.38,NaN,NaN,0,,"",NaN,49,147,-1.32,NaN,NaN,0,,"",NaN,49,147,-1.32,NaN,NaN,0,,"",NaN,49,147,-1.44,NaN,NaN,0,,"",NaN,49,147,-1.38,NaN,NaN,0,,"",NaN,49,147,-1.38,NaN,NaN,0,,"",NaN,49,147,-1.38,NaN,NaN,0,,"",NaN,49,147,-1.38,NaN,NaN,0,,""
49.5,148.5,-1.41,NaN,NaN,0,,"",NaN,49.5,148.5,-1.35,NaN,NaN,0,,"",NaN,49.5,148.5,-1.35,NaN,NaN,0,,"",NaN,49.5,148.5,-1.47,NaN,NaN,0,,"",NaN,49.5,148.5,-1.41,NaN,NaN,0,,"",NaN,49.5,148.5,-1.41,NaN,NaN,0,,"",NaN,49.5,148.5,-1.41,NaN,NaN,0,,"",NaN,49.5,148.5,-1.41,NaN,NaN,0,,""
50,150,-1.44,150.75,155.3125,4.5625,1,"0",NaN,50,150,-1.38,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,50,150,-1.38,150.8125,155.28125,4.46875,1,"0",NaN,50,150,-1.5,150.78125,155.28125,4.5,0.9931270663,"0",NaN,50,150,-1.44,150.8125,155.25,4.4375,1,"0",NaN,50,150,-1.44,150.78125,155.25,4.46875,0.9965217286,"0",NaN,50,150,-1.44,150.84375,155.21875,4.375,0.9964475909,"0",NaN,50,150,-1.44,150.78125,155.25,4.46875,0.9965217286,"0"
50.5,151.5,-1.47,NaN,NaN,0,,"",NaN,50.5,151.5,-1.41,NaN,NaN,0,,"",NaN,50.5,151.5,-1.41,NaN,NaN,0,,"",NaN,50.5,151.5,-1.53,NaN,NaN,0,,"",NaN,50.5,151.5,-1.47,NaN,NaN,0,,"",NaN,50.5,151.5,-1.47,NaN,NaN,0,,"",NaN,50.5,151.5,-1.47,NaN,NaN,0,,"",NaN,50.5,151.5,-1.47,NaN,NaN,0,,""
51,153,-1.5,NaN,NaN,0,,"",NaN,51,153,-1.44,NaN,NaN,0,,"",NaN,51,153,-1.44,NaN,NaN,0,,"",NaN,51,153,-1.56,NaN,NaN,0,,"",NaN,51,153,-1.5,NaN,NaN,0,,"",NaN,51,153,-1.5,NaN,NaN,0,,"",NaN,51,153,-1.5,NaN,NaN,0,,"",NaN,51,153,-1.5,NaN,NaN,0,,""
51.5,154.5,-1.53,NaN,NaN,0,,"",NaN,51.5,154.5,-1.47,NaN,NaN,0,,"",NaN,51.5,154.5,-1.47,NaN,NaN,0,,"",NaN,51.5,154.5,-1.59,NaN,NaN,0,,"",NaN,51.5,154.5,-1.53,NaN,NaN,0,,"",NaN,51.5,154.5,-1.53,NaN,NaN,0,,"",NaN,51.5,154.5,-1.53,NaN,NaN,0,,"",NaN,51.5,154.5,-1.53,NaN,NaN,0,,""
52,156,-1.56,150.75,155.3125,4.5625,1,"0",NaN,52,156,-1.5,150.8125,155.28125,4.46875,0.9965217286,"0",NaN,52,156,-1.5,150.8125,155.28125,4.46875,1,"0",NaN,52,156,-1.62,150.78125,155.28125,4.5,0.9931270663,"0",NaN,52,156,-1.56,150.8125,155.25,4.4375,1,"0",NaN,52,156,-1.56,150.78125,155.28125,4.5,1,"0",NaN,52,156,-1.56,150.84375,155.25,4.40625,1,"0",NaN,52,156,-1.56,150.75,155.25,4.5,1,"0"
52.5,157.5,-1.59,NaN,NaN,0,,"",NaN,52.5,157.5,-1.53,NaN,NaN,0,,"",NaN,52.5,157.5,-1.53,NaN,NaN,0,,"",NaN,52.5,157.5,-1.65,NaN,NaN,0,,"",NaN,52.5,157.5,-1.59,NaN,NaN,0,,"",NaN,52.5,157.5,-1.59,NaN,NaN,0,,"",NaN,52.5,157.5,-1.59,NaN,NaN,0,,"",NaN,52.5,157.5,-1.59,NaN,NaN,0,,""
53,159,-1.62,NaN,NaN,0,,"",NaN,53,159,-1.56,NaN,NaN,0,,"",NaN,53,159,-1.56,NaN,NaN,0,,"",NaN,53,159,-1.68,NaN,NaN,0,,"",NaN,53,159,-1.62,NaN,NaN,0,,"",NaN,53,159,-1.62,NaN,NaN,0,,"",NaN,53,159,-1.62,NaN,NaN,0,,"",NaN,53,159,-1.62,NaN,NaN,0,,""
53.5,160.5,-1.65,NaN,NaN,0,,"",NaN,53.5,160.5,-1.59,NaN,NaN,0,,"",NaN,53.5,160.5,-1.59,NaN,NaN,0,,"",NaN,53.5,160.5,-1.71,NaN,NaN,0,,"",NaN,53.5,160.5,-1.65,NaN,NaN,0,,"",NaN,53.5,160.5,-1.65,NaN,NaN,0,,"",NaN,53.5,160.5,-1.65,NaN,NaN,0,,"",NaN,53.5,160.5,-1.65,NaN,NaN,0,,""
